transaction_id,transaction_datetime,date,year,month,day,dow,is_weekend,city,store_id,channel,size,variant,topping,payment_method,weather,temperature_c,quantity,list_price_idr,promo_code,discount_pct,unit_price_after_discount,delivery_fee_idr,gross_revenue_idr,rating
TX000066,2024-11-07 13:47:58,2024-11-07,2024,11,7,Thursday,False,Surabaya,SBY-01,Takeaway,Large,Original,None,QRIS,Sunny,34.5,1,26800.0,,0.0,26800.0,0,26800.0,4.1
TX006195,2024-11-07 14:00:52,2024-11-07,2024,11,7,Thursday,False,Jakarta,JKT-05,Delivery,Regular,Durian,None,ShopeePay,Rain,28.1,2,29400.0,,0.0,29400.0,12000,70800.0,
TX003550,2024-11-07 14:26:57,2024-11-07,2024,11,7,Thursday,False,Surabaya,SBY-03,Takeaway,Large,Special,ExtraCoconut,Cash,Sunny,32.7,2,33900.0,,0.0,33900.0,0,67800.0,
TX004189,2024-11-07 15:13:26,2024-11-07,2024,11,7,Thursday,False,Medan,MDN-01,Takeaway,Regular,Original,ExtraCoconut,QRIS,Rain,28.0,1,26400.0,,0.0,26400.0,0,26400.0,
TX000246,2024-11-07 15:44:58,2024-11-07,2024,11,7,Thursday,False,Jakarta,JKT-02,Online-App,Regular,LessSugar,ExtraJackfruit,OVO,Rain,29.8,1,27100.0,,0.0,27100.0,10000,37100.0,
TX001219,2024-11-07 16:01:55,2024-11-07,2024,11,7,Thursday,False,Surabaya,SBY-01,Takeaway,Regular,Original,None,QRIS,Cloudy,32.5,3,22700.0,,0.0,22700.0,0,68100.0,
TX009391,2024-11-07 16:11:18,2024-11-07,2024,11,7,Thursday,False,Surabaya,SBY-01,Online-App,Regular,Original,ExtraAvocado,QRIS,Sunny,35.2,3,27700.0,,0.0,27700.0,12000,95100.0,
TX007243,2024-11-07 16:18:16,2024-11-07,2024,11,7,Thursday,False,Bandung,BDG-02,Online-App,Small,LessSugar,ExtraJackfruit,Cash,Sunny,22.1,1,22000.0,,0.0,22000.0,8000,30000.0,
TX009078,2024-11-07 17:40:58,2024-11-07,2024,11,7,Thursday,False,Jakarta,JKT-09,Dine-in,Regular,Special,None,ShopeePay,Cloudy,33.7,3,26200.0,,0.0,26200.0,0,78600.0,4.6
TX009732,2024-11-07 19:52:48,2024-11-07,2024,11,7,Thursday,False,Bandung,BDG-04,Takeaway,Small,Original,ExtraAvocado,OVO,Rain,23.1,1,23000.0,,0.0,23000.0,0,23000.0,3.9
TX006904,2024-11-07 20:04:14,2024-11-07,2024,11,7,Thursday,False,Surabaya,SBY-02,Online-App,Small,Original,ExtraAvocado,Debit,Cloudy,31.2,2,23500.0,,0.0,23500.0,10000,57000.0,
TX007623,2024-11-07 20:19:05,2024-11-07,2024,11,7,Thursday,False,Denpasar,DPS-02,Dine-in,Regular,LessSugar,None,QRIS,Rain,28.9,1,23800.0,,0.0,23800.0,0,23800.0,3.9
TX006883,2024-11-08 10:59:55,2024-11-08,2024,11,8,Friday,False,Jakarta,JKT-05,Delivery,Regular,Original,None,QRIS,Rain,30.0,1,23100.0,,0.0,23100.0,10000,33100.0,
TX006634,2024-11-08 14:34:39,2024-11-08,2024,11,8,Friday,False,Jakarta,JKT-01,Dine-in,Small,Original,None,GoPay,Rain,28.5,1,18900.0,,0.0,18900.0,0,18900.0,4.3
TX007421,2024-11-08 15:14:03,2024-11-08,2024,11,8,Friday,False,Jakarta,JKT-09,Delivery,Regular,LessSugar,ExtraJackfruit,GoPay,Sunny,31.8,1,27100.0,,0.0,27100.0,14000,41100.0,
TX005228,2024-11-08 15:51:07,2024-11-08,2024,11,8,Friday,False,Medan,MDN-02,Online-App,Regular,Original,None,QRIS,Rain,31.2,3,22400.0,APP5,0.05,21300.0,8000,71900.0,
TX007872,2024-11-08 16:04:29,2024-11-08,2024,11,8,Friday,False,Denpasar,DPS-03,Takeaway,Large,Special,None,OVO,Sunny,33.6,1,31300.0,,0.0,31300.0,0,31300.0,
TX004914,2024-11-08 16:14:18,2024-11-08,2024,11,8,Friday,False,Medan,MDN-03,Takeaway,Large,Original,None,QRIS,Cloudy,31.3,1,26500.0,,0.0,26500.0,0,26500.0,3.2
TX008305,2024-11-08 16:14:48,2024-11-08,2024,11,8,Friday,False,Jakarta,JKT-07,Takeaway,Small,LessSugar,None,QRIS,Rain,31.2,1,18900.0,RAINY15,0.15,16100.0,0,16100.0,4.5
TX001889,2024-11-08 17:01:14,2024-11-08,2024,11,8,Friday,False,Surabaya,SBY-04,Takeaway,Small,Original,ExtraJackfruit,GoPay,Rain,31.1,2,22500.0,,0.0,22500.0,0,45000.0,
TX009645,2024-11-08 17:31:27,2024-11-08,2024,11,8,Friday,False,Jakarta,JKT-05,Online-App,Regular,Original,ExtraAvocado,QRIS,Sunny,32.7,2,28100.0,APP5,0.05,26700.0,10000,63400.0,
TX000117,2024-11-08 18:32:40,2024-11-08,2024,11,8,Friday,False,Jakarta,JKT-01,Takeaway,Regular,Original,ExtraJackfruit,GoPay,Rain,33.9,2,27100.0,,0.0,27100.0,0,54200.0,3.8
TX009857,2024-11-08 19:42:11,2024-11-08,2024,11,8,Friday,False,Jakarta,JKT-06,Delivery,Large,LessSugar,None,QRIS,Sunny,32.1,3,27300.0,,0.0,27300.0,12000,93900.0,
TX007912,2024-11-08 19:49:08,2024-11-08,2024,11,8,Friday,False,Jakarta,JKT-08,Delivery,Large,Original,ExtraCoconut,Cash,Cloudy,29.5,1,31300.0,,0.0,31300.0,10000,41300.0,
TX007995,2024-11-08 21:15:42,2024-11-08,2024,11,8,Friday,False,Denpasar,DPS-03,Dine-in,Large,Original,ExtraCoconut,Cash,Rain,33.7,2,32100.0,,0.0,32100.0,0,64200.0,3.4
TX008954,2024-11-09 10:08:49,2024-11-09,2024,11,9,Saturday,True,Medan,MDN-01,Takeaway,Regular,Special,CheeseFoam,QRIS,Rain,31.9,3,31500.0,B2G1,0.33,21100.0,0,63300.0,
TX000380,2024-11-09 10:09:25,2024-11-09,2024,11,9,Saturday,True,Surabaya,SBY-04,Takeaway,Small,Original,ExtraCoconut,Cash,Sunny,38.3,1,22500.0,,0.0,22500.0,0,22500.0,4.8
TX009819,2024-11-09 12:00:55,2024-11-09,2024,11,9,Saturday,True,Surabaya,SBY-05,Dine-in,Small,Original,None,Cash,Rain,32.2,1,18500.0,,0.0,18500.0,0,18500.0,
TX005495,2024-11-09 12:09:28,2024-11-09,2024,11,9,Saturday,True,Jakarta,JKT-07,Delivery,Small,Original,ExtraCoconut,OVO,Sunny,35.3,3,22900.0,WEEKEND10,0.1,20600.0,10000,71800.0,
TX006198,2024-11-09 12:09:28,2024-11-09,2024,11,9,Saturday,True,Bandung,BDG-03,Dine-in,Regular,Original,ExtraAvocado,QRIS,Cloudy,27.5,1,27000.0,WEEKEND10,0.1,24300.0,0,24300.0,
TX005326,2024-11-09 12:54:43,2024-11-09,2024,11,9,Saturday,True,Jakarta,JKT-05,Takeaway,Large,Original,None,Debit,Sunny,34.0,1,27300.0,,0.0,27300.0,0,27300.0,5.0
TX003534,2024-11-09 12:54:53,2024-11-09,2024,11,9,Saturday,True,Bandung,BDG-05,Dine-in,Regular,Special,None,Cash,Rain,21.2,1,25000.0,,0.0,25000.0,0,25000.0,
TX004426,2024-11-09 14:07:26,2024-11-09,2024,11,9,Saturday,True,Surabaya,SBY-01,Delivery,Regular,Original,None,GoPay,Rain,31.7,1,22700.0,,0.0,22700.0,10000,32700.0,
TX005316,2024-11-09 15:55:05,2024-11-09,2024,11,9,Saturday,True,Surabaya,SBY-02,Dine-in,Regular,Original,None,QRIS,Rain,33.9,1,22700.0,,0.0,22700.0,0,22700.0,4.1
TX007125,2024-11-09 16:28:46,2024-11-09,2024,11,9,Saturday,True,Jakarta,JKT-10,Dine-in,Regular,Special,ExtraCoconut,Debit,Rain,33.7,3,30200.0,,0.0,30200.0,0,90600.0,3.6
TX009514,2024-11-09 17:08:35,2024-11-09,2024,11,9,Saturday,True,Jakarta,JKT-09,Online-App,Regular,Original,ExtraJackfruit,Debit,Cloudy,31.4,3,27100.0,,0.0,27100.0,10000,91300.0,
TX006155,2024-11-09 17:46:52,2024-11-09,2024,11,9,Saturday,True,Surabaya,SBY-03,Dine-in,Large,Durian,None,QRIS,Sunny,33.8,4,34000.0,,0.0,34000.0,0,136000.0,
TX004273,2024-11-09 17:49:59,2024-11-09,2024,11,9,Saturday,True,Bandung,BDG-03,Delivery,Small,Original,ExtraAvocado,QRIS,Rain,23.0,2,23000.0,WEEKEND10,0.1,20700.0,8000,49400.0,
TX002016,2024-11-09 19:05:09,2024-11-09,2024,11,9,Saturday,True,Bandung,BDG-04,Delivery,Regular,Original,ExtraAvocado,ShopeePay,Rain,22.0,1,27000.0,,0.0,27000.0,10000,37000.0,
TX009753,2024-11-09 21:25:26,2024-11-09,2024,11,9,Saturday,True,Jakarta,JKT-06,Online-App,Regular,Original,None,Debit,Cloudy,28.7,4,23100.0,,0.0,23100.0,10000,102400.0,
TX009281,2024-11-10 10:20:58,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-03,Online-App,Regular,Original,None,Debit,Sunny,28.1,1,23100.0,,0.0,23100.0,10000,33100.0,
TX003133,2024-11-10 10:53:24,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-05,Takeaway,Regular,Special,None,ShopeePay,Sunny,32.7,1,26200.0,,0.0,26200.0,0,26200.0,4.5
TX001911,2024-11-10 11:28:26,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-09,Delivery,Large,Original,None,OVO,Rain,31.4,2,27300.0,,0.0,27300.0,10000,64600.0,
TX007091,2024-11-10 11:31:40,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-07,Takeaway,Regular,Original,None,Cash,Rain,29.0,1,23100.0,WEEKEND10,0.1,20800.0,0,20800.0,4.3
TX001065,2024-11-10 11:47:54,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-10,Dine-in,Large,Original,ExtraAvocado,Debit,Cloudy,35.1,1,32300.0,WEEKEND10,0.1,29100.0,0,29100.0,4.9
TX006402,2024-11-10 11:57:54,2024-11-10,2024,11,10,Sunday,True,Surabaya,SBY-03,Takeaway,Small,Original,ExtraJackfruit,GoPay,Cloudy,35.0,1,22500.0,,0.0,22500.0,0,22500.0,3.9
TX004883,2024-11-10 12:48:29,2024-11-10,2024,11,10,Sunday,True,Bandung,BDG-05,Takeaway,Regular,Original,ExtraJackfruit,Cash,Sunny,27.9,1,26000.0,,0.0,26000.0,0,26000.0,
TX006403,2024-11-10 12:55:54,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-03,Takeaway,Small,LessSugar,ExtraCoconut,OVO,Rain,27.7,2,22900.0,WEEKEND10,0.1,20600.0,0,41200.0,
TX004028,2024-11-10 13:17:01,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-05,Online-App,Regular,Special,ExtraJackfruit,QRIS,Cloudy,30.3,2,30200.0,,0.0,30200.0,10000,70400.0,
TX002473,2024-11-10 13:26:07,2024-11-10,2024,11,10,Sunday,True,Bandung,BDG-02,Delivery,Small,Original,None,Debit,Cloudy,25.5,1,18000.0,,0.0,18000.0,8000,26000.0,
TX002768,2024-11-10 13:34:01,2024-11-10,2024,11,10,Sunday,True,Denpasar,DPS-02,Dine-in,Large,LessSugar,None,Cash,Rain,28.5,2,28100.0,WEEKEND10,0.1,25300.0,0,50600.0,
TX005221,2024-11-10 13:57:14,2024-11-10,2024,11,10,Sunday,True,Bandung,BDG-01,Dine-in,Small,Original,None,Cash,Cloudy,24.3,1,18000.0,WEEKEND10,0.1,16200.0,0,16200.0,
TX004512,2024-11-10 14:05:10,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-08,Takeaway,Small,Original,None,Credit,Rain,26.6,2,18900.0,,0.0,18900.0,0,37800.0,3.4
TX006612,2024-11-10 14:28:09,2024-11-10,2024,11,10,Sunday,True,Bandung,BDG-04,Dine-in,Large,LessSugar,None,Debit,Rain,21.3,1,26000.0,,0.0,26000.0,0,26000.0,
TX007068,2024-11-10 14:29:06,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-07,Dine-in,Small,Original,ExtraAvocado,OVO,Rain,28.4,3,23900.0,,0.0,23900.0,0,71700.0,
TX005898,2024-11-10 15:00:44,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-10,Dine-in,Regular,Original,None,ShopeePay,Rain,35.3,3,23100.0,WEEKEND10,0.1,20800.0,0,62400.0,4.7
TX008793,2024-11-10 15:01:41,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-01,Takeaway,Regular,Original,None,ShopeePay,Sunny,36.1,1,23100.0,,0.0,23100.0,0,23100.0,4.1
TX003285,2024-11-10 15:41:16,2024-11-10,2024,11,10,Sunday,True,Denpasar,DPS-03,Delivery,Regular,Original,None,Debit,Sunny,29.2,3,23800.0,WEEKEND10,0.1,21400.0,10000,74200.0,
TX000358,2024-11-10 15:56:52,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-10,Delivery,Large,Special,ExtraAvocado,QRIS,Sunny,35.5,1,35400.0,,0.0,35400.0,10000,45400.0,
TX007419,2024-11-10 16:16:50,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-05,Takeaway,Regular,LessSugar,None,GoPay,Rain,29.9,2,23100.0,,0.0,23100.0,0,46200.0,4.8
TX005621,2024-11-10 16:31:51,2024-11-10,2024,11,10,Sunday,True,Surabaya,SBY-03,Dine-in,Regular,Original,None,QRIS,Cloudy,33.7,1,22700.0,,0.0,22700.0,0,22700.0,4.5
TX005745,2024-11-10 17:10:10,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-02,Takeaway,Large,Original,None,QRIS,Cloudy,30.3,2,27300.0,WEEKEND10,0.1,24600.0,0,49200.0,4.0
TX009591,2024-11-10 18:03:53,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-06,Online-App,Regular,Original,ExtraAvocado,QRIS,Cloudy,29.0,2,28100.0,,0.0,28100.0,12000,68200.0,
TX002890,2024-11-10 20:12:36,2024-11-10,2024,11,10,Sunday,True,Denpasar,DPS-03,Takeaway,Large,Special,None,GoPay,Cloudy,34.6,2,31300.0,,0.0,31300.0,0,62600.0,4.6
TX007834,2024-11-10 20:12:40,2024-11-10,2024,11,10,Sunday,True,Jakarta,JKT-02,Dine-in,Large,Durian,None,ShopeePay,Cloudy,31.9,1,34600.0,,0.0,34600.0,0,34600.0,4.1
TX006872,2024-11-11 12:22:04,2024-11-11,2024,11,11,Monday,False,Jakarta,JKT-08,Delivery,Large,Original,None,Debit,Rain,30.9,2,27300.0,,0.0,27300.0,10000,64600.0,
TX001652,2024-11-11 13:08:43,2024-11-11,2024,11,11,Monday,False,Jakarta,JKT-04,Dine-in,Regular,Original,None,Debit,Cloudy,31.7,5,23100.0,,0.0,23100.0,0,115500.0,4.2
TX004286,2024-11-11 14:08:59,2024-11-11,2024,11,11,Monday,False,Bandung,BDG-05,Takeaway,Large,Original,None,QRIS,Cloudy,26.3,2,26000.0,,0.0,26000.0,0,52000.0,4.7
TX002586,2024-11-11 15:44:28,2024-11-11,2024,11,11,Monday,False,Jakarta,JKT-04,Dine-in,Large,Special,None,Credit,Sunny,34.4,1,30400.0,,0.0,30400.0,0,30400.0,
TX008285,2024-11-11 16:11:21,2024-11-11,2024,11,11,Monday,False,Denpasar,DPS-03,Dine-in,Small,Original,ExtraAvocado,QRIS,Sunny,33.9,2,24400.0,,0.0,24400.0,0,48800.0,
TX007219,2024-11-11 17:33:02,2024-11-11,2024,11,11,Monday,False,Jakarta,JKT-10,Dine-in,Regular,Special,ExtraJackfruit,Credit,Sunny,33.6,1,30200.0,,0.0,30200.0,0,30200.0,
TX008979,2024-11-11 19:11:29,2024-11-11,2024,11,11,Monday,False,Bandung,BDG-05,Online-App,Regular,Durian,ExtraCoconut,OVO,Rain,27.2,1,32000.0,,0.0,32000.0,8000,40000.0,
TX007713,2024-11-11 19:12:19,2024-11-11,2024,11,11,Monday,False,Bandung,BDG-03,Dine-in,Regular,LessSugar,ExtraCoconut,Cash,Cloudy,22.8,1,26000.0,APP5,0.05,24700.0,0,24700.0,
TX009598,2024-11-11 20:49:01,2024-11-11,2024,11,11,Monday,False,Denpasar,DPS-02,Dine-in,Large,LessSugar,ExtraAvocado,OVO,Rain,29.0,1,33100.0,,0.0,33100.0,0,33100.0,4.5
TX003114,2024-11-11 21:14:28,2024-11-11,2024,11,11,Monday,False,Surabaya,SBY-02,Delivery,Regular,Original,None,GoPay,Sunny,31.5,1,22700.0,,0.0,22700.0,10000,32700.0,
TX006351,2024-11-12 09:59:35,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-08,Dine-in,Regular,Original,ExtraCoconut,OVO,Rain,30.6,4,27100.0,,0.0,27100.0,0,108400.0,4.5
TX002150,2024-11-12 10:29:55,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-03,Dine-in,Regular,Durian,None,OVO,Cloudy,27.8,1,29400.0,,0.0,29400.0,0,29400.0,4.6
TX007410,2024-11-12 11:11:34,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-07,Takeaway,Regular,Original,None,QRIS,Sunny,33.8,2,23100.0,,0.0,23100.0,0,46200.0,3.9
TX003661,2024-11-12 11:43:05,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-02,Online-App,Regular,LessSugar,None,Cash,Rain,29.3,2,23100.0,,0.0,23100.0,10000,56200.0,
TX003708,2024-11-12 12:06:59,2024-11-12,2024,11,12,Tuesday,False,Bandung,BDG-05,Online-App,Regular,Special,None,GoPay,Cloudy,22.1,2,25000.0,,0.0,25000.0,8000,58000.0,
TX002067,2024-11-12 12:08:00,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-06,Online-App,Small,Original,None,GoPay,Cloudy,30.3,3,18900.0,,0.0,18900.0,10000,66700.0,
TX005216,2024-11-12 12:16:33,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-06,Delivery,Small,Original,None,GoPay,Rain,30.4,3,18900.0,B2G1,0.33,12700.0,10000,48100.0,
TX007206,2024-11-12 13:58:55,2024-11-12,2024,11,12,Tuesday,False,Denpasar,DPS-01,Dine-in,Regular,Special,None,OVO,Sunny,33.7,1,27000.0,,0.0,27000.0,0,27000.0,
TX000609,2024-11-12 14:00:38,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-08,Dine-in,Large,Durian,ExtraJackfruit,QRIS,Sunny,30.1,1,38600.0,,0.0,38600.0,0,38600.0,
TX003005,2024-11-12 14:10:29,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-03,Dine-in,Small,Durian,None,Cash,Rain,31.5,1,24200.0,,0.0,24200.0,0,24200.0,
TX008153,2024-11-12 14:22:22,2024-11-12,2024,11,12,Tuesday,False,Surabaya,SBY-03,Dine-in,Regular,LessSugar,None,ShopeePay,Sunny,32.6,3,22700.0,,0.0,22700.0,0,68100.0,3.9
TX007268,2024-11-12 14:34:06,2024-11-12,2024,11,12,Tuesday,False,Denpasar,DPS-02,Dine-in,Small,Special,None,ShopeePay,Sunny,33.8,3,21600.0,,0.0,21600.0,0,64800.0,4.2
TX001713,2024-11-12 15:18:07,2024-11-12,2024,11,12,Tuesday,False,Bandung,BDG-02,Delivery,Regular,Special,None,QRIS,Rain,21.2,1,25000.0,,0.0,25000.0,8000,33000.0,
TX007148,2024-11-12 15:37:54,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-07,Takeaway,Large,Original,ExtraAvocado,GoPay,Sunny,29.9,1,32300.0,,0.0,32300.0,0,32300.0,4.7
TX007670,2024-11-12 16:08:48,2024-11-12,2024,11,12,Tuesday,False,Denpasar,DPS-03,Takeaway,Large,Original,None,GoPay,Rain,26.2,1,28100.0,,0.0,28100.0,0,28100.0,
TX000789,2024-11-12 16:18:16,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-03,Delivery,Regular,Original,None,ShopeePay,Rain,32.1,1,23100.0,,0.0,23100.0,10000,33100.0,
TX006243,2024-11-12 17:28:05,2024-11-12,2024,11,12,Tuesday,False,Surabaya,SBY-06,Dine-in,Regular,Original,ExtraAvocado,GoPay,Cloudy,32.4,1,27700.0,,0.0,27700.0,0,27700.0,4.7
TX006056,2024-11-12 17:47:48,2024-11-12,2024,11,12,Tuesday,False,Bandung,BDG-02,Dine-in,Regular,Original,ExtraJackfruit,GoPay,Rain,24.0,1,26000.0,,0.0,26000.0,0,26000.0,5.0
TX001067,2024-11-12 19:25:30,2024-11-12,2024,11,12,Tuesday,False,Surabaya,SBY-03,Online-App,Regular,Original,None,Debit,Sunny,38.6,1,22700.0,,0.0,22700.0,10000,32700.0,
TX009715,2024-11-12 20:47:41,2024-11-12,2024,11,12,Tuesday,False,Surabaya,SBY-01,Dine-in,Small,Original,None,Cash,Cloudy,29.9,1,18500.0,,0.0,18500.0,0,18500.0,4.0
TX004972,2024-11-12 21:17:06,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-05,Dine-in,Regular,Original,CheeseFoam,ShopeePay,Sunny,33.4,1,29100.0,,0.0,29100.0,0,29100.0,
TX005394,2024-11-12 21:22:02,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-05,Takeaway,Large,Special,ExtraCoconut,QRIS,Sunny,31.4,2,34400.0,,0.0,34400.0,0,68800.0,4.4
TX008773,2024-11-12 21:51:51,2024-11-12,2024,11,12,Tuesday,False,Jakarta,JKT-02,Takeaway,Large,Original,None,Cash,Rain,29.7,1,27300.0,,0.0,27300.0,0,27300.0,
TX000449,2024-11-13 09:12:01,2024-11-13,2024,11,13,Wednesday,False,Jakarta,JKT-07,Dine-in,Regular,LessSugar,None,GoPay,Cloudy,31.2,1,23100.0,,0.0,23100.0,0,23100.0,
TX003065,2024-11-13 12:37:13,2024-11-13,2024,11,13,Wednesday,False,Jakarta,JKT-07,Online-App,Regular,Original,ExtraCoconut,ShopeePay,Cloudy,28.9,2,27100.0,,0.0,27100.0,10000,64200.0,
TX000965,2024-11-13 13:06:27,2024-11-13,2024,11,13,Wednesday,False,Denpasar,DPS-01,Dine-in,Regular,Original,None,GoPay,Cloudy,30.6,1,23800.0,,0.0,23800.0,0,23800.0,
TX003251,2024-11-13 14:11:33,2024-11-13,2024,11,13,Wednesday,False,Jakarta,JKT-01,Dine-in,Regular,Durian,None,Credit,Rain,27.0,1,29400.0,,0.0,29400.0,0,29400.0,4.6
TX005590,2024-11-13 14:28:44,2024-11-13,2024,11,13,Wednesday,False,Jakarta,JKT-02,Dine-in,Small,Original,None,QRIS,Cloudy,29.1,2,18900.0,,0.0,18900.0,0,37800.0,4.7
TX009254,2024-11-13 14:56:08,2024-11-13,2024,11,13,Wednesday,False,Denpasar,DPS-03,Dine-in,Regular,Original,None,Credit,Cloudy,34.7,1,23800.0,,0.0,23800.0,0,23800.0,4.5
TX003593,2024-11-13 15:14:29,2024-11-13,2024,11,13,Wednesday,False,Jakarta,JKT-04,Dine-in,Regular,Original,None,GoPay,Sunny,31.3,1,23100.0,,0.0,23100.0,0,23100.0,4.9
TX003077,2024-11-13 15:30:46,2024-11-13,2024,11,13,Wednesday,False,Jakarta,JKT-08,Dine-in,Large,Special,None,Credit,Cloudy,30.8,3,30400.0,,0.0,30400.0,0,91200.0,
TX004684,2024-11-13 16:32:26,2024-11-13,2024,11,13,Wednesday,False,Medan,MDN-02,Dine-in,Large,Original,ExtraCoconut,Cash,Rain,28.7,1,30500.0,,0.0,30500.0,0,30500.0,
TX001828,2024-11-13 16:52:19,2024-11-13,2024,11,13,Wednesday,False,Jakarta,JKT-07,Delivery,Large,Original,ExtraCoconut,QRIS,Rain,28.2,1,31300.0,,0.0,31300.0,10000,41300.0,
TX006058,2024-11-13 17:05:55,2024-11-13,2024,11,13,Wednesday,False,Denpasar,DPS-02,Dine-in,Regular,Original,None,OVO,Sunny,30.0,1,23800.0,,0.0,23800.0,0,23800.0,
TX000547,2024-11-13 17:14:49,2024-11-13,2024,11,13,Wednesday,False,Bandung,BDG-01,Takeaway,Regular,Original,ExtraAvocado,QRIS,Cloudy,23.6,1,27000.0,,0.0,27000.0,0,27000.0,5.0
TX000408,2024-11-13 19:30:21,2024-11-13,2024,11,13,Wednesday,False,Jakarta,JKT-06,Dine-in,Small,LessSugar,None,Cash,Sunny,36.2,1,18900.0,,0.0,18900.0,0,18900.0,5.0
TX009272,2024-11-13 20:01:35,2024-11-13,2024,11,13,Wednesday,False,Medan,MDN-03,Dine-in,Large,Durian,ExtraJackfruit,OVO,Rain,26.2,1,37700.0,RAINY15,0.15,32000.0,0,32000.0,5.0
TX008473,2024-11-14 09:28:33,2024-11-14,2024,11,14,Thursday,False,Jakarta,JKT-07,Dine-in,Regular,Durian,ExtraJackfruit,QRIS,Sunny,34.1,1,33400.0,,0.0,33400.0,0,33400.0,3.4
TX008509,2024-11-14 10:59:01,2024-11-14,2024,11,14,Thursday,False,Medan,MDN-03,Online-App,Regular,Original,ExtraAvocado,ShopeePay,Rain,31.9,1,27400.0,APP5,0.05,26000.0,10000,36000.0,
TX003184,2024-11-14 11:08:45,2024-11-14,2024,11,14,Thursday,False,Jakarta,JKT-08,Takeaway,Large,Special,ExtraAvocado,Credit,Cloudy,29.9,1,35400.0,WEEKEND10,0.1,31900.0,0,31900.0,4.3
TX003172,2024-11-14 13:17:53,2024-11-14,2024,11,14,Thursday,False,Surabaya,SBY-04,Takeaway,Regular,LessSugar,None,Debit,Sunny,33.3,1,22700.0,,0.0,22700.0,0,22700.0,
TX008131,2024-11-14 13:27:05,2024-11-14,2024,11,14,Thursday,False,Jakarta,JKT-09,Online-App,Small,Special,None,QRIS,Rain,30.9,1,21000.0,,0.0,21000.0,12000,33000.0,
TX008375,2024-11-14 13:36:38,2024-11-14,2024,11,14,Thursday,False,Jakarta,JKT-09,Takeaway,Regular,Original,None,QRIS,Cloudy,28.8,3,23100.0,,0.0,23100.0,0,69300.0,
TX003996,2024-11-14 13:38:40,2024-11-14,2024,11,14,Thursday,False,Medan,MDN-01,Takeaway,Regular,Original,None,GoPay,Rain,29.2,1,22400.0,,0.0,22400.0,0,22400.0,4.6
TX003639,2024-11-14 14:55:08,2024-11-14,2024,11,14,Thursday,False,Medan,MDN-02,Takeaway,Small,Special,CheeseFoam,GoPay,Rain,32.2,1,26400.0,,0.0,26400.0,0,26400.0,2.6
TX006797,2024-11-14 15:27:13,2024-11-14,2024,11,14,Thursday,False,Bandung,BDG-04,Dine-in,Large,Special,ExtraAvocado,Cash,Cloudy,21.5,1,34000.0,,0.0,34000.0,0,34000.0,
TX009003,2024-11-14 15:40:38,2024-11-14,2024,11,14,Thursday,False,Surabaya,SBY-04,Takeaway,Regular,Original,None,GoPay,Sunny,33.3,2,22700.0,,0.0,22700.0,0,45400.0,2.9
TX002690,2024-11-14 15:50:56,2024-11-14,2024,11,14,Thursday,False,Medan,MDN-03,Takeaway,Large,Durian,None,Credit,Rain,31.8,1,33700.0,,0.0,33700.0,0,33700.0,
TX006029,2024-11-14 15:59:38,2024-11-14,2024,11,14,Thursday,False,Surabaya,SBY-01,Delivery,Small,LessSugar,ExtraCoconut,GoPay,Rain,29.0,2,22500.0,,0.0,22500.0,10000,55000.0,
TX005938,2024-11-14 16:24:47,2024-11-14,2024,11,14,Thursday,False,Bandung,BDG-03,Dine-in,Regular,Special,ExtraAvocado,Cash,Rain,23.3,1,30000.0,RAINY15,0.15,25500.0,0,25500.0,5.0
TX006637,2024-11-14 18:15:31,2024-11-14,2024,11,14,Thursday,False,Jakarta,JKT-07,Takeaway,Regular,Original,ExtraAvocado,GoPay,Rain,27.5,1,28100.0,,0.0,28100.0,0,28100.0,3.9
